RegionID,SizeRank,RegionName,RegionType,StateName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30
394849,44,"Memphis, TN",msa,TN,956.624300241579,957.2723944818829,959.5385410059419,962.1492587722292,964.2259371670326,966.113930413316,966.2490883025109,966.3182097523866,966.3888117747359,966.7895803954935,966.3567975591991,969.5243134081687,973.2902480388199,977.7488620421657,976.5951903378949,980.7088372129107,982.8065837195277,985.641533376525,984.9317977497071,985.7136638603623,984.515018145715,984.2674367798735,983.3014111269836,985.0663330827209,987.3889636399191,992.8350758896707,996.801381871936,998.8200600628861,999.7328668501714,1003.3135225189095,1007.903063994759,1009.8816590999039,1008.6847272678507,1004.1017797279973,1006.8195967391295,1011.4288359336454,1018.1755830450835,1023.2588322734761,1028.3838003536255,1036.9160175113664,1039.36955641131,1043.8817069029003,1041.4124743803814,1042.401774298269,1042.2858721465786,1046.0721741350442,1049.2367343732747,1053.5804221904102,1059.681119980355,1067.1651889725222,1071.5714843283738,1075.1940932272394,1080.918267229571,1086.5399457785202,1088.891395739154,1085.1555563620277,1083.5990445049297,1086.7136725499565,1095.4075595549275,1106.026734954717,1117.4561008992007,1125.2718184594692,1129.732723081172,1141.7666792705484,1156.0775746086974,1175.4198971392705,1185.7521041396676,1196.2459036461046,1206.372310203803,1207.5923542727378,1213.8839946474857,1217.751325482822,1235.1535521378325,1256.5673545723093,1287.2785124183793,1314.225063954962,1334.6185704733216,1353.2487817993697,1367.9581825304876,1383.9226473757235,1387.2891271873805,1401.5929001222137,1403.037398010478,1413.9332210262394,1419.4763855740173,1434.3072070247777,1448.5374981592627,1466.9898603951801,1483.356346903319,1489.5022444206506,1492.8955485156534,1487.254296311687,1495.898550470591,1493.3642200514107,1499.9038397705376,1497.3402633228159,1503.931676553773,1513.1934051460412
395022,45,"Richmond, VA",msa,VA,1042.749352484982,1048.0518023633902,1053.6796476542304,1056.9413651378527,1064.7129293461348,1069.1934345270997,1075.0663206624351,1068.6866078865735,1063.5576380510408,1055.5287790263167,1056.6843738015584,1057.2828464985225,1069.5129672277562,1081.02625112866,1089.8168585420656,1091.293643851724,1093.7306876529938,1097.4457305158062,1099.065948283483,1095.7083310557464,1092.228682647875,1091.7990073995245,1092.403473955384,1099.7379538611435,1107.5828501316707,1121.1171660649575,1129.095566176102,1138.31795635085,1142.4814793096107,1140.8311899495075,1134.6757722652812,1132.0017640647422,1135.3963753058874,1139.4992235140521,1142.599963730817,1147.1067973287961,1154.9760598411524,1165.8109334793457,1175.9386227887314,1183.6845865922492,1182.8583368680959,1180.0436953396343,1176.3986971691913,1172.6143912741138,1178.2560802893292,1181.4587422276704,1189.0264208632834,1191.2009078398053,1199.625792587458,1211.0187346396046,1219.5243015457336,1223.3267381227427,1223.901427591579,1225.98580148935,1228.935744019713,1225.9287107322903,1224.0125807383295,1228.764698082609,1235.3852755357102,1243.429489401166,1247.3094151362966,1244.5404622608528,1248.423025754882,1248.1784095839423,1261.1975899546062,1266.8148708368901,1272.263153665937,1274.253493422645,1278.9151875983423,1281.6379598130902,1285.8348333566578,1290.7199150213976,1308.505537148314,1328.3839659099087,1354.3125344222647,1381.427960383097,1406.9776381445633,1419.3703941011656,1432.6552949633026,1442.273323563641,1465.1383667634746,1473.9233121459115,1478.1776405221312,1482.299011689877,1493.3779017487511,1514.2580826533456,1532.6639916749175,1552.9754544156465,1574.7781880616437,1593.4637153346805,1603.2071165862044,1598.5915233782855,1591.6294325768602,1583.3673765097888,1581.3183860393458,1578.0808385045461,1578.8021367476226,1588.6391259218326
394807,46,"Louisville, KY",msa,KY,862.7689485342885,876.7921217768712,873.3148447810784,878.178971379672,883.2177585186122,890.7810799949731,893.8978363597985,883.7696307333707,881.85056168494,878.958997405427,884.7351901925471,887.32111589389,894.6387166977988,900.3595869740145,908.3755843024462,917.6996995984565,920.4890856284317,928.4429786683653,926.2203322671677,928.3007058104598,922.5633318382799,927.4576903548742,930.8817553396024,941.3312269546293,946.0673576975087,954.2428119557392,954.9481796416642,959.9652420765591,962.5698481287191,965.2880133936382,969.3413338091923,965.8072206318557,966.8028595809903,965.1469283780237,969.9052429115948,975.2324793859157,979.4519524173102,985.8739480853269,990.0080422061524,992.3441201443651,994.3774296669027,994.2975480815065,997.5653066937609,999.931137057767,1001.1993723599813,998.7240098660142,1000.7493502068917,1004.3103708170073,1011.2581144028326,1017.9890229710143,1025.1475038360702,1030.5088918500844,1028.6774458883676,1028.053353189762,1028.4020737020724,1030.3905677233379,1026.1825713873434,1023.1635088163385,1027.7288395123664,1037.0594298900007,1046.0738577312939,1046.9582212522855,1050.237882420295,1055.0236327662067,1063.7544658478412,1069.3091278462432,1073.748286303693,1077.3208116058008,1079.8078824095305,1081.9634459299023,1077.5532376031815,1080.7703409092824,1085.6704895740484,1100.6942226175308,1112.2525936321588,1120.2821296139027,1130.5993261490767,1139.4256089296562,1152.0341789592921,1157.2009121182446,1167.436072803918,1173.5486301656028,1186.1499442527056,1198.3240576928854,1212.494031120588,1228.1929426602508,1241.5978278951911,1255.62053576118,1271.8910203494,1282.2722061052302,1293.1937412025036,1288.1440624307322,1295.4862632017607,1294.258537145173,1304.330263142655,1306.2992087893606,1313.521064764055,1320.1867148169079
394910,47,"New Orleans, LA",msa,LA,1242.3169637187052,1239.2037089534726,1248.3986964459343,1253.592935794452,1260.288473717186,1267.2108026078042,1269.5633266794764,1268.0194045957637,1264.6515839102694,1274.9075886637213,1277.590331844296,1282.4235433963497,1277.7202769293563,1302.390583301945,1307.2584036777494,1303.5583224614916,1270.6320961547153,1265.710994260775,1266.2144709309691,1274.9562357673465,1268.0421993711107,1270.8477601782213,1266.8589607527226,1275.6404979552522,1273.0875246567136,1283.577832716064,1287.0513143571989,1290.4106531944865,1292.1925023612785,1293.2661106482647,1295.4598810877408,1292.194451868668,1291.650182583559,1290.4145614228255,1288.8302456737063,1290.957411198445,1297.8883084984482,1308.0846742915928,1310.5464490273523,1313.0275728960512,1311.4615162325724,1313.2626629529643,1311.450509611537,1312.8709487910292,1310.2128998884737,1307.9528468139363,1309.9190422640168,1315.3447197326861,1324.4127399781692,1330.4789738396414,1336.3292703081468,1341.4154374412703,1342.7849395749397,1348.6974999228166,1349.282914934794,1351.6456351574004,1354.6056103295646,1359.9451032280926,1362.1438632864204,1361.3899440637383,1364.4851598134906,1367.5036270285536,1367.9826282149563,1366.2725984664305,1368.2388393926794,1367.8921332941254,1371.2507894525095,1382.7660280028294,1395.581248684032,1400.3667191766606,1396.7918418369738,1392.6417198257493,1400.7842578071704,1410.8328762988122,1428.7850103923583,1437.3741339100397,1451.4031645988257,1465.690868864535,1494.4846291928675,1519.2680265523538,1544.7860833700006,1569.3577447447144,1582.7730967138662,1604.2574221060484,1607.1028873951138,1624.0101931298368,1626.3504769426459,1632.1435991549495,1638.8965572453872,1634.490284647557,1632.8528410515326,1629.6632781799096,1632.1582121750496,1632.6660424006823,1622.9834025892994,1630.8392011082615,1634.6322378203888,1646.1070993722876
395053,48,"Salt Lake City, UT",msa,UT,1045.2395102248827,1053.9306667581757,1057.7701704928293,1067.2198895752538,1070.365544240423,1074.9824587004498,1074.777021049689,1075.0314703971358,1073.4714374004939,1079.7764099368167,1087.0194010648288,1094.8473089524198,1102.446422828572,1109.6821984735395,1117.314831824752,1119.7898905484533,1119.1269942017116,1127.6380729676769,1127.0577801284423,1132.606614224565,1129.8923860127811,1128.2105433065515,1128.8880696126228,1136.6002466637237,1150.3447439734084,1161.1845695024151,1172.2777180835665,1183.7607675492202,1188.4101193099602,1195.690328071868,1201.2850680671959,1210.178068839111,1199.8215584688687,1187.8911427912083,1186.3930036940912,1204.3738484045646,1225.2384402773662,1237.0008600191181,1243.4728796166826,1244.9584316293635,1256.1331150362219,1260.0659029518285,1269.5419541266658,1268.4474456399166,1263.0381059999377,1261.5840312480523,1262.4566286691577,1275.7598246245611,1286.6680661789421,1299.4402745740708,1304.5788527799064,1308.198915829198,1313.0285985261507,1319.5722780200588,1324.8525043242603,1322.3721554026379,1317.2831911517512,1310.1318267793558,1315.8154686750386,1320.7778526090117,1335.8448841222853,1328.3099676050258,1323.7008951969121,1318.7936373893795,1331.9102791402754,1341.037466262394,1348.9990994017223,1352.0961899961264,1354.9601433159019,1353.3815171875785,1359.1207841603007,1370.3548118357282,1389.1416144050534,1411.3448515970197,1448.2464511881712,1482.4649150635755,1516.267452417857,1538.1699903642923,1555.8665414473214,1579.5194452731732,1600.5161005434836,1622.9306716022927,1630.3458790506465,1642.8217495549493,1662.469412302464,1685.5653695122433,1708.8671927471157,1725.7656002469307,1737.783310455479,1743.9431555390877,1746.2684727104672,1748.2151093148905,1746.39362279397,1742.0323178181297,1725.142990977811,1718.4574730023764,1712.2624352753417,1720.9426240727053
394669,49,"Hartford, CT",msa,CT,1202.6984389720196,1214.8959117629406,1219.7317059747545,1227.4414598669118,1224.5603147857623,1224.0453871647744,1226.5266788261217,1228.1111144951592,1233.1924484293322,1231.4863588961757,1231.3947213142787,1232.2982046954862,1234.0079096153256,1239.6777581461904,1242.9784037616587,1246.2275022599304,1248.2645909123005,1245.9343568812264,1243.491118232864,1238.3523588957078,1244.7026326141422,1247.0642468601775,1250.2845071044658,1247.2053010496495,1252.792668950283,1263.9042643501255,1274.1473159848688,1275.4693245047736,1277.605231579999,1275.064728388672,1274.8629933126872,1269.7924064564784,1268.4228672558486,1267.3969763978507,1269.4925117002915,1272.3442878951078,1280.731331442664,1287.2196869726988,1293.0841976952302,1297.4881327282274,1304.7101702692926,1307.4877167499026,1307.104299824531,1300.319631993772,1302.0584117783949,1302.0259375969572,1305.0534245683148,1304.3601771330473,1310.073359125526,1316.9232791917009,1324.7787313637139,1330.4837504064606,1337.9770591011506,1342.4534052502383,1339.1370091566043,1329.7964858561804,1320.3291825005442,1325.6783623560614,1334.4548649421474,1344.441669669655,1349.6184672342922,1353.5483839315395,1357.9993306340693,1360.5702644413327,1365.353596533666,1372.3121746924228,1384.5969796124452,1393.5177813466896,1401.0605817586154,1404.2924746041354,1413.7070197359105,1415.2150637905913,1426.3872182855973,1435.2680869133721,1458.90790988294,1476.750657541634,1499.6893138249143,1513.241267276818,1533.5556216601485,1540.6088489492213,1558.5368026504025,1562.1639684928496,1558.8090080430297,1563.4235548801776,1577.8750465926892,1608.3199273848252,1628.626021658025,1639.8800540433183,1651.6263732696405,1657.0566930180935,1666.9390049597582,1677.5842875168803,1672.023810026899,1667.6128352315975,1660.992344934438,1682.4901904037513,1699.076255590736,1720.87263016412
394425,50,"Buffalo, NY",msa,NY,813.464337978921,827.5715379755597,845.8017193080137,851.5619059976374,854.910162297493,853.7628821865202,851.676249245532,854.9975782801179,848.5938762649904,841.6877653806774,842.6169077058536,840.3155794815069,850.7278403067883,861.8591996433532,875.0605722251256,877.730402561866,871.9058674791419,872.770180224382,874.1902698483519,876.0518784872252,868.3148024278903,866.4788783002297,865.4060962260039,883.0162673064781,891.6165272470206,900.1987170000888,896.9702814747502,902.6910709727764,906.7845936649101,913.2879369802602,908.1168883793374,906.2223892977715,903.620840028413,909.2001554976152,909.2841644482082,915.9973751869957,919.3318962551307,928.2103635758066,935.3039155434001,942.8632809086173,946.7543396711749,942.9244055816597,937.3114204402648,938.9546430017983,944.1069037125411,944.1149733347276,947.7343951755126,948.4556924456596,963.337227477286,967.8724989034092,973.864095329247,973.8896409676416,974.3074164698625,972.5986667759967,971.2071648157923,975.5838006577843,977.2226716518031,978.5646398858088,979.1358704586747,990.450836310877,1003.5796901426622,1005.314494609859,1004.5215124063783,1006.3914659001739,1015.8130816485236,1025.3501582108713,1028.045733122648,1034.4256526517036,1038.0820696073376,1043.6242174508288,1050.509077917883,1058.748879730686,1062.1498896570213,1073.2233864246891,1082.9523539838553,1100.122870716905,1110.9839603536382,1121.1247862902737,1134.7836015495589,1141.3278212289429,1141.3772090567725,1149.2767214667913,1149.1045259144519,1167.4878242746186,1171.1504268664648,1187.7335036629424,1195.965130003603,1210.2788512394259,1226.0227462924074,1233.8559697867756,1237.474219349576,1235.019250454772,1241.1736347391675,1241.3250214289799,1251.6692647455013,1250.6133857179036,1256.666887522341,1257.3914857881136
394388,51,"Birmingham, AL",msa,AL,985.5005897140506,990.14975215009,989.6929833760657,992.7214635318084,996.400862953411,997.7600368192818,999.865732829074,998.5221418925348,999.0113995427207,997.142725550969,997.2728740128922,1008.1812498790738,1012.0630939430332,1020.2139560869622,1013.1181620149599,1016.6435632020829,1016.3884546985352,1017.2106684049426,1014.7786450600994,1012.2289087066558,1009.8163327548934,1012.3704864830725,1013.7480629207395,1018.6390386973028,1025.274717572138,1031.914942092982,1038.5718576490483,1037.5240211426162,1041.9717267646004,1042.205789239536,1048.4903692563082,1041.6192616331498,1042.4606135375207,1041.829855171405,1047.124682230521,1046.770416350931,1052.3571147702864,1060.3829084642189,1073.409449934437,1075.9870929942015,1076.418365626135,1075.936590050968,1075.8249046567828,1083.2365864440264,1085.4152490816632,1091.9229546767822,1090.446759404726,1097.056823231536,1099.4066543172096,1103.2702553555982,1106.8097687199456,1111.8500916584162,1117.357176778633,1120.5504761606423,1126.3277227462258,1127.3869454432354,1126.9018682923684,1119.0535880061138,1120.8959238490336,1120.9796954537421,1139.5543576443952,1144.845808338085,1149.2452253057309,1139.3672781732278,1145.5400480918313,1156.0490211817557,1167.4763138116914,1172.8906384651298,1178.4847750266542,1183.3608195571207,1193.2236006738322,1195.8234983419225,1199.5701883150853,1200.8882363070015,1214.1225248518695,1229.9734762892995,1251.8264990884297,1267.1679750437922,1279.9915472565385,1284.8228833367368,1294.205278101705,1309.0728230432405,1319.7793076171918,1322.8068568156764,1324.038127843123,1331.703878420977,1347.8259398840055,1362.7592084895928,1376.3520862738976,1380.4205942538342,1384.8394865908465,1383.639402389541,1389.8627329292847,1386.0017555069667,1385.5330168136431,1388.1341711428643,1398.574594846465,1413.8792978180402
395031,52,"Rochester, NY",msa,NY,954.1494367514977,962.0257422738158,965.3878683414804,971.0813532688464,977.1491067783887,972.9908879115666,975.1269148148715,975.5000726453243,979.4101120796959,980.4854945733797,985.4589874486643,982.0430999420481,984.5011852600398,982.8095458464948,994.1874654911226,1000.5958905253365,1004.5086313896359,1003.5357543874568,998.3333898157392,996.8413058040207,995.1708944367833,993.218278255722,1000.1947501530308,1010.7099137708872,1018.2555648613665,1016.4716324845292,1019.863179381574,1024.1697436924724,1030.8629745538765,1031.9970390856254,1035.6264251950663,1035.368056347726,1030.5698973410213,1023.7787527222937,1030.0499222515748,1044.1859765834784,1055.9184036084825,1058.5137880065747,1060.9631230435414,1064.7450075849347,1069.9729865372651,1074.9508275534079,1076.5270481277212,1075.7332163466162,1066.397880787225,1061.4307064538673,1062.3761256284452,1069.6489829759569,1077.628462667862,1088.5650835490785,1096.0805002252716,1106.4958575795067,1110.325848642912,1105.230364521288,1099.2821728364263,1100.8236566332948,1103.569397477986,1100.8888509307021,1095.3261684560039,1101.9422228061828,1116.025900579262,1123.2850674329177,1122.4312123660784,1123.7833451663041,1128.3789621051076,1141.3105500938004,1142.8164901986506,1143.9820862872732,1146.7174555019255,1164.0188387566093,1176.9377278220493,1192.1580855673487,1199.9404158880714,1219.9205122306507,1239.8231921861309,1258.4769573275764,1270.3698519004963,1280.0847057250803,1286.670746826569,1287.4336798734955,1285.304743688447,1283.8898740389534,1278.5053282636952,1289.189078358887,1313.172625443556,1345.5321431279642,1370.9961196346283,1397.618440697407,1413.958794957602,1425.2992175936226,1414.905031445613,1405.271873887228,1391.2254933926959,1388.0027484359084,1399.0662535807837,1398.3510513637952,1404.3680521957544,1413.5873350361856
394640,53,"Grand Rapids, MI",msa,MI,854.9298927357011,871.9931039461982,884.5146267150648,902.7635012720303,910.6140354365815,916.1517100826935,917.6254982394809,914.2365870839606,915.5874612542152,914.0515066560957,920.0286307713089,921.3804969988383,934.3886714864391,947.7766992362392,970.9918908503748,984.9851193784976,994.751561576797,991.4886523628434,988.4262540317383,982.6149578372492,985.8077372643348,988.5176861799582,989.6454202788865,997.9997208156948,1005.4215477154829,1021.8776735632312,1035.9273525009596,1053.7954504009767,1063.4376428894695,1059.2006883618394,1051.7719109255313,1046.2666019441374,1046.1727391865115,1038.7706420670768,1037.6226117439405,1038.9130762016325,1058.5944006112877,1076.8084439423528,1093.368621766069,1101.54755573991,1105.8830627114714,1108.0548437263853,1104.9815631835422,1104.5643407914763,1101.4444774455428,1105.8652563439898,1108.0485093812301,1114.2382759999357,1118.7407140938917,1125.2315235073588,1137.1565724914335,1147.7249488353632,1158.2208840580165,1156.7282311692854,1154.700714662992,1153.661195751766,1159.9024140918082,1156.4844419818817,1154.1504095379767,1155.1165231191403,1166.7486336317163,1174.6044853094843,1180.0521219559564,1188.878067945314,1198.9892154996105,1205.9306859221674,1205.710492830071,1211.7414802544813,1222.1969940873837,1229.7221435614497,1223.1098223718043,1220.2909859350757,1233.1990816008895,1255.732156099357,1278.1019336915815,1298.405396200359,1332.4840388122805,1356.8458660684564,1367.9076440961674,1341.533807060589,1340.2314441747053,1345.655744470237,1369.4701547014931,1379.7390466472793,1386.8968249000134,1409.5936955142274,1439.8850971248974,1467.3827931086184,1487.1570004756652,1496.2327492247646,1508.0946237458902,1505.0729315393758,1504.748877663268,1487.3281555071242,1491.859400057672,1482.646892751858,1496.8022973650968,1508.077486579109
395167,54,"Tucson, AZ",msa,AZ,893.87473362297,898.128325043126,901.0127793814415,904.5118745219925,908.958187248639,908.6582840207556,908.953712673076,907.9572619752869,906.4879820762632,909.1801834381836,910.3290988136622,918.3515198058099,921.5972624820326,926.2473844247899,931.9708921395099,932.5382099309164,933.3851476632808,932.1549940541003,933.9024049718882,934.9277077691467,934.7353405814678,939.8502446314361,944.2583678114537,953.3751241671564,962.4830000483194,971.3819812455237,979.4482730547721,981.3509320267689,983.9455381296402,984.2484178186011,987.0837489207199,989.4902313694179,991.0939979150636,990.6884887923899,992.8765991866271,1000.4756157153075,1009.1085902458622,1021.847892960646,1026.5238224935988,1037.0859974001676,1041.7965510167544,1047.6559440232152,1050.426701230013,1049.5939770504087,1053.7004123015388,1059.8427148009896,1068.6198042087753,1077.6004544492405,1085.0038911079469,1093.3819704172345,1101.4821811634044,1110.6191690582837,1116.4495896918745,1122.6078656819814,1122.4716508554895,1126.3721260111022,1128.216406755111,1134.5821453690228,1141.7929924518965,1148.8144340559663,1153.1549223558368,1152.5954416831062,1152.1495054339246,1155.3389996039111,1165.3695831070472,1180.1200226736012,1196.880252517358,1214.9330169198824,1222.9146172316825,1228.3853750718797,1230.4002558837105,1246.051000794428,1262.992600177916,1289.5758663553556,1311.890546107185,1338.798471935249,1360.6093530787807,1390.9995409225799,1417.993737264369,1446.0059228186317,1460.0772213592568,1474.8936334494279,1477.0461717080314,1492.3884064353344,1505.350993401545,1522.536316991789,1525.540658918368,1541.3067875661397,1558.608689527921,1574.561986312724,1578.8487468153407,1576.6156036635102,1572.2020434695505,1568.623521032826,1565.9575197553845,1572.6530839650638,1573.0226897844627,1584.2575528263699
753924,55,"Urban Honolulu, HI",msa,HI,2069.620907731807,2079.4909060324308,2090.7787996575726,2106.479854398115,2108.450917168795,2114.9386850861943,2115.775444007635,2120.6354445705583,2121.955445265698,2131.1601961681363,2140.9831241053075,2140.828693949931,2137.528871696167,2133.9510737788178,2141.483447831081,2143.6024699244044,2149.580327315558,2153.1137555233113,2157.839130203276,2147.595690815142,2144.0199828035143,2136.413280143658,2141.711075417211,2148.521725022914,2165.6260934892016,2188.1681201754823,2200.761696589523,2197.2887752658403,2189.989713937184,2185.5219054704908,2190.609289643485,2191.1465180444193,2191.614324319683,2193.271259452775,2199.004581268782,2204.568982055775,2207.293177916285,2213.2516463705238,2216.033715027666,2225.7514262567724,2223.286998138673,2227.2795579372973,2223.7171222321385,2229.1162138045133,2222.9169547123206,2228.219820157311,2229.6904828813067,2242.537926511733,2258.226784330156,2270.093785844142,2276.514761535353,2266.092308583983,2271.7882806243206,2273.5339231060207,2281.6301887215277,2283.1548719226716,2285.5653809778432,2287.410593489559,2286.2878339699473,2295.2926601413074,2299.3958960929317,2290.1675314080494,2273.5594137252983,2259.0492930093524,2262.293183795117,2265.3600962293312,2273.199241154427,2263.3440069475087,2272.045947591749,2285.172178933323,2307.4439314792876,2331.2377829584593,2350.3368735434033,2381.3530695066897,2402.0949105847726,2411.6155318957362,2444.822672707572,2462.94273530379,2511.183047625334,2517.1986602821644,2525.774610086774,2529.099274557344,2520.2269785454737,2568.011098277576,2578.0022999007574,2608.893785287267,2598.05192359771,2608.00781005087,2635.463883186132,2634.4318958354324,2642.707007899291,2627.7009333740443,2634.24786348279,2634.0149205826683,2647.5231942385885,2653.9034956323712,2680.5539250015468,2704.6956117898953
395169,56,"Tulsa, OK",msa,OK,913.8387829575911,923.8139788586245,927.6727814609226,927.8983244265553,930.3591458261732,944.151399775373,944.3155116046986,940.0290583330443,928.4056880464941,927.0698905764561,927.4977980863122,926.9671496571461,929.6279832353746,932.7282950987716,939.4218333998688,941.5240631045343,945.5991181105052,943.5441165896178,942.8353305176628,945.2024466437144,941.9319521317102,944.9315537639044,934.9705446705121,936.4477889869509,936.3036243308568,943.8625190098194,948.2063960279645,952.4162808695884,956.3207363490532,955.2909611526654,952.1740542714311,947.8636991704839,950.7165708721049,949.467980233774,951.3331652967712,951.5612629023541,956.3898786973481,957.4832481697366,960.9053635892343,964.9196164308075,970.6975999770017,972.5693956132354,973.6517104108876,974.142434082527,972.3712784635653,972.2216594561459,973.367584388315,977.6401740412629,979.3407139670811,981.0938356843309,984.3409841579547,990.5987449276588,994.022999080352,995.3744268985394,996.5311451559817,999.8275541136932,1005.8297950899926,1007.9319493647869,1012.0657068551184,1013.6528232335472,1017.3861994512358,1018.0137251795234,1021.1966152458293,1026.0462052928574,1034.9626825251364,1043.6638580701765,1048.1533220254973,1051.1978481504057,1055.5320978532382,1061.831083201132,1068.8130116218335,1076.4008992791278,1089.336397502734,1107.147454210524,1124.7128288761571,1137.8525803032626,1158.7659360454736,1178.3480313193165,1196.3103633460826,1201.5110181705443,1208.9509168934637,1221.8221100850083,1232.1212541200157,1243.532614299618,1260.6845501859407,1280.7399886467292,1296.1026450020404,1303.2289875647975,1306.45171735593,1309.475305666174,1297.4025382756147,1289.7484113680653,1280.1765858922045,1286.2321466673172,1298.5374730950002,1304.0924200653742,1310.5408267187433,1309.5150873548525
394619,57,"Fresno, CA",msa,CA,1162.1348919260947,1169.5883225402129,1174.805071916945,1184.424536961546,1182.9281146189353,1177.778589451955,1174.7476980021195,1181.88505746306,1191.2481396505668,1198.718886234471,1201.6358816824886,1202.6486936404197,1208.227847631363,1215.3132806918895,1223.6934607560258,1228.5433231551262,1231.8629283480204,1237.9334310299532,1242.826399923382,1236.1681690721418,1238.6754334453003,1237.4977980420701,1248.14233749963,1249.8796308042615,1260.2758999528346,1272.4736235986572,1286.71977342891,1297.2106134446874,1304.4595439971354,1308.465421240669,1312.3470989126085,1316.5268947160232,1318.4632182216703,1322.7207012063507,1319.3286220151847,1327.2689415972216,1332.9626561352156,1346.06176049352,1355.9731380202413,1358.2531244145687,1370.248280919397,1374.1956664730787,1383.8276509785992,1392.9823266943379,1395.2437686481865,1405.8189586825167,1400.9395759838521,1416.8637088320643,1421.5289009630724,1435.317541170476,1437.4008501372505,1446.4259360894193,1457.2905431937504,1467.291284419527,1476.453647051002,1479.0856726644695,1485.4913057233778,1492.989177069226,1507.6363544340738,1515.170889005945,1514.7026713956764,1496.8666434632703,1491.9399728887402,1498.3010534524965,1514.1117103037802,1530.5274801975809,1550.5373910382873,1573.3594173012577,1590.051787721122,1602.6200677442878,1622.3307044806036,1640.216217134662,1662.4727565142068,1699.9567988644496,1744.9541531347356,1792.311521373047,1835.5433859031866,1881.405866120183,1904.2621219958548,1897.1217924356781,1893.3181032527104,1890.7497168522445,1906.68661185676,1910.0988078712758,1924.2217289181856,1937.6501944416937,1956.851971311082,1970.9582077945167,1965.9255678387578,1966.6403516890043,1968.621584891034,1995.1539096048182,2009.9624462355177,2019.738455586949,2030.7009128716452,2036.41966983388,2038.4756311267734,2028.9706480558325
395238,58,"Worcester, MA",msa,MA,1151.296639523807,1152.4621250146392,1160.8388511979745,1172.3919982510174,1174.8169891483358,1176.6689748375147,1170.4928870585384,1171.6192115867038,1172.82035625431,1187.414506606607,1193.039223580949,1194.1890607857233,1188.4856589107785,1195.6379289139065,1208.4574184563403,1221.949223730507,1232.2487977052338,1236.314713950117,1236.1298350475067,1237.495070473154,1238.55188214699,1244.014171168809,1241.7966807144558,1246.8956994678117,1252.5217952129171,1271.263314338921,1287.0017171234845,1297.6106727091162,1294.9890322638767,1292.8252099042274,1291.5219047860287,1295.104505037944,1294.6335085570174,1299.5399094032005,1303.3095698932482,1323.3605489796444,1335.261653720387,1345.9494877549646,1346.431851553567,1352.3027104139805,1363.2832443952038,1370.4752167981774,1375.992316556645,1369.520157778985,1373.0339917941656,1374.4639629133383,1384.6800450277176,1395.6604213906153,1404.4527947759263,1419.292537599515,1421.3993307347575,1423.8544163830354,1432.0475338871847,1431.8378733820211,1441.3577814015173,1438.56885164909,1450.992795061639,1457.4856524571678,1469.5824637357616,1475.750981165554,1485.8380050075277,1482.6150582864523,1480.8188539449607,1485.1941061701646,1494.9960428709821,1510.2012830975234,1511.676470276111,1513.5927098537366,1518.357712116674,1526.5028427853201,1531.6480172001127,1533.2721304005704,1539.5753787243475,1563.316013521977,1592.896419831864,1620.490954372549,1643.8590641996232,1662.992713394148,1678.2302534002333,1684.934274802858,1695.0526169184313,1703.986265399998,1713.7675996953594,1734.1659200982942,1760.72485000072,1799.097140026307,1827.44563121514,1857.238026166461,1881.421780813569,1891.4619416716182,1887.034120003867,1865.0294366568764,1862.4266921747897,1870.7573949912203,1888.7030573609536,1902.6227984055595,1920.5645553363213,1933.1232361921273
