RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30
394924,185,"Norwich, CT",msa,CT,14425.122905027933,15468.0421686747,13702.10552763819,14208.333333333334,13036.713930348258,13320.004842615012,13985.155555555555,17388.44008714597,14501.173913043478,13562.549107142857,14632.945454545454,12149.20245398773,13673.06274509804,14947.725888324872,16618.553299492385,14282.314935064935,14034.40203562341,15633.54498714653,14529.916870415647,14768.270142180094,15164.933179723503,14302.943793911007,12338.75,10801.032258064517,10615.248704663212,12693.489726027397,15509.841807909605,11836.27358490566,17686.21379310345,15343.4554973822,17705.021582733814,22569.51265822785,19379.768786127166,16749.35754189944,18642.172661870503,20222.549295774646,30261.707692307693,17874.22,20561.984848484848,29652.012987012986,28022.641304347828,26069.223776223775,24089.870056497177,19333.48803827751,20740.053333333333,19151.80239520958,16651.0796460177,18722.169811320753,13059.154929577464,24887.526315789473,30936.31818181818,19678.862068965518,33731.80373831776,33025.98611111111,26600.69871794872,23141.953333333335,23959.509202453988,23436.363636363636,20794.72972972973,17050.0,22404.870967741936,,33988.72340425532,33850.56
394323,186,"Amarillo, TX",msa,TX,7330.673819742489,7441.450892857143,7562.266409266409,6977.098461538461,8566.043147208122,7241.835106382979,7615.997601918465,7681.4029535864975,6563.665,7987.829721362229,8254.386759581881,7703.587301587301,7610.206557377049,7244.69776119403,6735.729559748428,7216.381818181818,8566.487031700288,6752.371298405467,6953.648888888889,6488.349246231156,7318.8156424581,7661.452991452991,7217.98717948718,6694.989304812834,7522.694244604317,8483.109756097561,8753.488372093023,9270.372881355932,7784.031531531532,8649.190476190477,8821.645914396888,8461.32911392405,7343.552511415525,6812.449339207048,9462.027210884355,7089.8359375,7250.909774436091,9190.511904761905,10874.775700934579,8879.454545454546,8976.827272727272,11817.30357142857,11436.49504950495,10571.720930232557,11344.292817679558,13096.209944751381,11061.112242990654,8533.0,9775.922330097088,12386.146666666667,11719.542857142857,11021.177966101695,13677.313725490196,12452.213675213676,12089.996015936254,12179.710622710623,12124.727236842105,11583.145330396477,11201.693641618496,10940.9296875,11461.502857142857,10092.20588235294,9094.989949748744,8914.381720430107
394772,187,"Laredo, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16773.86,12225.0,11112.42857142857,9931.489361702128,10118.056603773584,10335.253968253968,8716.023255813954,10241.99107142857,8339.494505494506,10395.483146067416,9533.835616438357,7207.5,9185.882352941177,9672.857142857143,7422.8875,8221.592592592593
395171,188,"Tuscaloosa, AL",msa,AL,11176.837398373984,9254.72380952381,12042.084507042253,12054.099337748345,10063.944099378881,11607.241830065359,10950.5445026178,10570.594736842106,10041.177914110429,11056.26923076923,14204.950413223141,9363.527777777777,13363.788321167884,15317.008,11933.007462686568,10767.015228426397,11417.726775956284,12501.940217391304,13196.765306122448,11272.517766497462,9613.552486187846,11021.77653631285,11925.422413793103,8578.238095238095,13000.237762237763,11596.376744186047,11240.755555555555,11571.205128205129,11759.222222222223,12083.96,11048.948387096774,14273.618055555555,15330.661764705883,9233.246376811594,10205.440677966102,10344.732142857143,10711.881720430107,9634.966292134832,12246.640449438202,14543.6,12380.0125,18334.943925233645,14111.231481481482,13256.897810218978,17942.708333333332,16758.16304347826,17426.5125,12731.561403508771,13476.792207792209,13166.202702702703,12636.808988764045,16507.19512195122,15799.64347826087,19209.66049382716,13894.502283105023,14752.292682926829,15849.060606060606,15520.776119402984,12522.0,16534.86842105263,15264.372881355932,12968.032,13838.46,12021.394957983193
394483,189,"College Station, TX",msa,TX,9627.461038961039,10383.1,8908.484693877552,9012.12131147541,11677.996587030717,8965.19822485207,9999.693693693695,10373.624137931034,8336.609302325582,9101.729613733905,9408.236486486487,9270.846153846154,9925.586206896553,10761.341584158416,9375.346570397112,9542.082191780823,10122.16011235955,10973.04255319149,10178.007614213198,8901.278125,10157.79197080292,9716.8624535316,9872.987577639751,9722.247863247863,8570.511111111111,10170.997084548106,9898.015873015873,8419.370786516854,9508.786363636364,9193.13023255814,8795.800724637682,8952.878306878307,8926.264840182648,8436.141304347826,10333.14953271028,9308.362637362638,11048.474137931034,9973.898550724638,11056.067567567568,11323.943820224718,,13297.844444444445,15463.5,15221.227272727272,,14003.117647058823,11229.681818181818,21501.53125,19496.666666666668,21043.235294117647,24314.035087719298,19905.44318181818,25254.926829268294,20874.715151515153,23450.94375,19382.55294117647,18240.4802259887,18294.860824742267,15809.447552447553,18686.58064516129,19800.4,14101.93043478261,21292.707692307693,20444.671328671328
394732,190,"Kalamazoo, MI",msa,MI,9548.058510638299,14333.748148148148,11656.26455026455,11973.65,13497.932258064517,14275.4578313253,14144.65367965368,11530.528183716075,9914.274226804124,9577.13163064833,8664.985294117647,12013.078431372549,11059.733009708738,11571.082802547771,11795.218579234972,11040.25498007968,13664.625386996904,11417.859649122807,11530.98556701031,12067.764344262296,10043.681467181466,8937.619341563786,8133.95,9440.405882352941,12745.474418604652,14521.142857142857,10164.490066225166,10983.94,10455.544554455446,14075.421296296296,13429.42561983471,13733.178723404255,18353.29292929293,14244.346733668342,10687.767123287671,9674.758620689656,9799.0,12738.0,14558.552631578947,19473.224719101123,16879.758620689656,17733.894736842107,16882.053811659192,16954.68558951965,14107.216867469879,15995.20465116279,13488.355029585799,10201.483870967742,12948.657894736842,19137.54716981132,22045.177419354837,15246.03947368421,17528.99295774648,18298.658163265307,17499.650205761318,17112.98979591837,17253.49799196787,12672.996428571429,12747.637209302326,11374.550458715596,12545.363636363636,13727.722222222223,15764.839506172839,16112.55
394811,191,"Lynchburg, VA",msa,VA,7191.395209580838,8027.548192771084,8681.387559808612,9205.623188405798,8496.275471698113,9450.256140350877,9457.943708609271,8652.052307692307,10433.779850746268,10150.625874125873,8981.141078838175,9460.382352941177,10224.556213017751,7643.01935483871,9937.837563451776,8603.585152838428,9956.526315789473,10020.962585034014,9649.328719723184,8661.562724014337,7890.368055555556,8305.15648854962,8296.538812785388,10561.414634146342,10806.436046511628,10069.661835748791,9878.65243902439,8835.472868217053,9921.41791044776,9392.060975609756,8945.270114942528,8903.185714285713,11584.68152866242,10089.243055555555,8731.131782945737,7777.76404494382,9508.5625,10011.927272727273,12244.871794871795,12056.172839506173,11891.295652173912,12312.90909090909,11762.984455958549,13852.652406417112,13079.221621621622,10840.170454545454,11899.952380952382,10671.786666666667,11344.645569620254,15581.728571428572,14136.420289855072,15445.870588235293,16304.957746478873,13586.900662251655,17967.49,14802.366863905325,13042.35754189944,14067.776223776224,13796.059322033898,13116.12,9968.517857142857,12567.4,13730.579439252337,11920.01052631579
394455,192,"Charleston, WV",msa,WV,9852.657894736842,9133.719576719577,9661.766816143498,9082.941666666668,8665.30223880597,9368.1541218638,8646.364864864865,9726.293680297398,11195.260869565218,10260.857142857143,8734.276923076923,9209.54887218045,9350.875776397515,9063.604938271605,9553.032863849765,12469.608490566037,8846.661354581673,8636.860557768925,10867.901060070672,8340.575,9181.61231884058,8394.853571428572,8889.103260869566,7803.112,9548.653465346535,9063.14563106796,8265.270440251572,8556.495798319327,8535.5,10363.015789473684,10158.121019108281,8190.53488372093,11403.005025125629,11732.310559006211,10788.754385964912,8644.458333333334,9504.438202247191,9240.566037735849,13074.09677419355,9622.307692307691,10309.640776699029,8733.121495327103,9457.458333333334,10876.279069767443,11511.187050359713,12075.454545454546,9469.983870967742,8432.027027027027,13948.192771084337,9527.323076923078,10928.8,12831.907894736842,15991.140186915887,11505.14074074074,10741.906040268457,11131.917647058823,12421.414965986394,11778.912162162162,9580.61320754717,9694.291666666666,9920.457943925234,12493.684782608696,11513.119565217392,17865.238095238095
395240,193,"Yakima, WA",msa,WA,9615.918032786885,10917.777777777777,10832.339285714286,12490.276315789473,12126.442477876106,12443.792,9699.409448818898,11651.593984962406,10935.045045045044,13354.31007751938,9221.22105263158,13081.73076923077,13202.72972972973,14044.375,10922.209677419354,19180.654761904763,12132.256637168142,11012.563492063493,11280.155555555555,12066.888,11517.12408759124,11750.058823529413,9658.53409090909,11860.481481481482,10598.565217391304,10597.83695652174,13757.606557377048,12850.943396226416,12975.849056603774,11064.770114942528,10967.29411764706,14787.513888888889,13345.920634920634,13992.844155844155,15128.964912280702,25812.558139534885,11646.551724137931,19721.257142857143,15750.105263157895,13363.78947368421,18183.02,19090.410256410258,17582.048076923078,19080.5,17509.11188811189,18346.18699186992,18123.22641509434,25220.735849056604,,33567.708333333336,29729.245283018867,20280.233333333334,17039.650943396227,19492.398734177215,22719.75690607735,18990.84541062802,19572.40703517588,18985.090909090908,17226.409836065573,14057.491228070176,15052.23880597015,19118.466666666667,15989.840579710144,18829.233766233767
394585,194,"Fargo, ND",msa,ND,5686.69696969697,5671.517985611511,6756.052941176471,6337.025641025641,6895.08125,7179.77033492823,6463.812030075188,6246.54623655914,6304.836644591612,5562.298795180723,7162.607142857143,5354.046511627907,6755.575418994414,5973.0672268907565,5317.426829268293,6552.620689655172,7112.372596153846,6944.707818930041,6045.439075630252,6181.724637681159,5725.822641509434,5510.399122807017,5687.736156351792,4439.62,6200.482905982906,5914.703333333333,5730.0157480314965,5598.404081632653,5064.7791411042945,6629.529780564263,6503.105113636364,6731.88255033557,5948.258620689655,6003.837931034483,5323.9540816326535,4776.676190476191,5419.247619047619,7205.0,7410.126582278481,7912.145631067961,6870.622807017544,8722.625698324022,8873.242424242424,7794.811881188119,8188.53023255814,7445.927374301676,6221.528301886792,7645.0,6320.930232558139,9419.148936170213,9967.183673469388,11005.337837837838,11271.617021276596,9636.54854368932,9167.77049180328,8864.373056994818,9416.879069767441,8107.298165137615,7964.279220779221,7246.3,7960.0,8162.71186440678,8351.039215686274,8271.388888888889
394387,195,"Binghamton, NY",msa,NY,6819.151724137931,7426.393700787402,7248.191780821918,7668.173184357542,7506.334710743801,8304.11673151751,8159.91724137931,7706.332179930796,7924.270916334662,7286.276752767528,6574.853403141361,5716.676767676768,7749.225988700565,7027.404255319149,7137.770114942528,7227.5179487179485,7743.052208835341,7719.608843537415,9005.798833819243,7434.4340175953075,7731.335294117647,6877.03125,6922.646464646465,7244.291139240507,7461.090909090909,8004.296072507553,7386.0495867768595,7095.857142857143,8917.835616438357,8243.225806451614,8789.670731707318,9470.189814814816,7535.391812865497,8317.492385786802,7293.6984126984125,7735.797619047619,9663.78021978022,8096.735849056604,12030.971830985916,10044.262295081968,9763.941860465116,10567.991935483871,10609.367469879518,11064.006097560976,10440.994152046784,9004.944099378881,9226.917241379311,8057.337078651685,9744.34090909091,11835.338983050848,10801.0,9929.364705882354,12386.915887850468,11809.670967741935,11833.05,11855.858024691359,12235.744827586206,10714.333333333334,11523.232,11271.947368421053,9428.205128205129,10875.43661971831,11325.602564102564,14004.619047619048
